name,index,0,1,precision,recall,f1-score,accuracy,support,precision_avg,recall_avg,f1-score_avg,note
RandomForestClassifier: Train,0,8322.0,4586.0,0.8635467469129398,0.6447164549116827,0.7382568196939454,0.8625372717107715,12908.0,0.8628958990639914,0.8004561621660345,0.8225251339549475,"n_estimators=200, criterion='entropy', max_depth=None, min_samples_split=20, ccp_alpha=0.0003, random_state=1234"
RandomForestClassifier: Train,1,1315.0,28705.0,0.8622450512150431,0.9561958694203864,0.9067934482159498,0.8625372717107715,30020.0,0.8628958990639914,0.8004561621660345,0.8225251339549475,
RandomForestClassifier: Test,0,3331.0,2160.0,0.8317103620474408,0.6066290293207066,0.701558550968829,0.8459698896679168,5491.0,0.8408239179974595,0.7772066745611901,0.7988783158477579,"n_estimators=200, criterion='entropy', max_depth=None, min_samples_split=20, ccp_alpha=0.0003, random_state=1234"
RandomForestClassifier: Test,1,674.0,12234.0,0.8499374739474781,0.9477843198016734,0.8961980807266868,0.8459698896679168,12908.0,0.8408239179974595,0.7772066745611901,0.7988783158477579,
