name,index,0,1,precision,recall,f1-score,accuracy,support,precision_avg,recall_avg,f1-score_avg,note
RandomForestClassifier: Train,0,8137.0,2511.0,0.902406565376511,0.7641810668670173,0.8275616577676074,0.8722161510344048,10648.0,0.879542323784146,0.8543984193923481,0.8630310309251698,"n_estimators=200, criterion='entropy', max_depth=None, min_samples_split=20, ccp_alpha=0.0003, random_state=73"
RandomForestClassifier: Train,1,880.0,15009.0,0.8566780821917809,0.9446157719176789,0.8985004040827321,0.8722161510344048,15889.0,0.879542323784146,0.8543984193923481,0.8630310309251698,
RandomForestClassifier: Test,0,3238.0,1319.0,0.8595699495619856,0.7105551898178626,0.7779913503123498,0.8375098918491163,4557.0,0.8430771125669513,0.8164718437352223,0.8249268913536509,"n_estimators=200, criterion='entropy', max_depth=None, min_samples_split=20, ccp_alpha=0.0003, random_state=73"
RandomForestClassifier: Test,1,529.0,6287.0,0.8265842755719169,0.9223884976525821,0.8718624323949522,0.8375098918491163,6816.0,0.8430771125669513,0.8164718437352223,0.8249268913536509,
