הזמנה ותאריך,,קטלוג מוצר ראשי,,,,,,,,,,,,מותג מוצר ראשי,,גודל ומחיר מוצר ראשי,,,,ערכים תזונתיים- מוצר ראשי,,,,,,,,,,קטלוג מוצר חליפי,,,,,,,,,,,,מותג מוצר חליפי,,גודל ומחיר מוצר חליפי,,,,ערכים תזונתיים מוצר חליפי,,,,,,,,,,האם לקוח אישר(1 אישר 0 לא אישר) הY
OrderNumber,TransactionDate,DepartmentCode,DepartmentName,CategoryCode,CategoryName,GroupCode,GroupName,SubGroupCode,SubGroupName,CompoundID,CompoundIDDesc,ParentProductNumber,ProductDescription,BrandIndDesc,BrandName,UnitOfMeasure,ItemsPerPackageWH,DescriptionTavit,Price,Energy,Pachmema,Natran,Helbon,Shuman,ShumanRavuy,ShumanTrans,Colastrol,SivimTzunatim,CafiotSucar,DepartmentCodeSubs,DepartmentNameSusb,CategoryCodeSubs,CategoryNameSubs,GroupCodeSubs,GroupNameSubs,SubGroupCodeSubs,SubGroupNameSubs,CompoundIDSubs,CompoundIDDescSubs,ProductNumberSubs,ProductDescriptionSub,BrandIndDesc,BrandName,UnitOfMeasureSubs,ItemsPerPackageWHSubs,DescriptionTavit,PriceSubs,EnergySubs,PachmemaSubs,NatranSubs,HelbonSubs,ShumanSubs,ShumanRavuySubs,ShumanTransSubs,ColastrolSubs,SivimTzunatimSubs,CafiotSucarSusb,CorrelateItemStatusCode
1292,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוקולד חלב פרה 3*100גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,15.2,537,53,101,8.8,32,19.3,0.5,28,?,13.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,24918,שלישיית שוקולד חלב/מריר שופרסל 100 גרם,7.29607E+12,שוקולד חלב 3*100 גרם,שופרסל,מותג פרטי,0.3,16,3 * 100 גרם,10,557,55,80,6.6,34,21,0.5,14,2.2,13.5,0
1293,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,10,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,15.2,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1294,24/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,10,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,15.2,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1295,23/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,15.2,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,0
1296,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197635,שוקולד מריר פרה 6*100 גר,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,24.9,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197628,שוקולד חלב פרה 6*100 גרם,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,24.9,537,53,101,8.8,32,19.3,0.5,28,?,13.25,0
1297,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1298,24/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,24918,שלישיית שוקולד חלב/מריר שופרסל 100 גרם,7.29607E+12,שוקולד חלב 3*100 גרם,שופרסל,מותג פרטי,0.3,16,3 * 100 גרם,10,557,55,80,6.6,34,21,0.5,14,2.2,13.5,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,2,שוקולד עם תוספות,20087,שוקולד אוורירי שופרסל 100 גרם,7.29607E+12,שוק.אוורירי חלב שופר100ג,שופרסל,מותג פרטי,0.1,16,100 גרם,5,548,55,70,6.5,33,20,0.5,13,2.5,13.5,0
1299,24/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197635,שוקולד מריר פרה 6*100 גר,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1300,21/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,1,שוקולד ללא תוספות,23769,שוקולד פרה חלב/מריר/לבן 100 גרם,170077,שוק.מריר 100 גרם,פרה,לא מותג פרטי,0.1,24,100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1301,23/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,10,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,15.2,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1302,21/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,-3144600,שוק.מריר48% צ'וקטה6*100ג,3144600,שוק.מריר48% צ'וקטה6*100ג,צ'וקטה,לא מותג פרטי,0.6,10,6 * 100 גרם,17.9,500,55,12,5.5,27,17,0.5,2.5,7.5,12.75,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,26129,שוקולד חלב/מריר שופרסל 6 * 100 גרם,7.29607E+12,שוק.מריר שוויצרי 6*100ג,שופרסל,מותג פרטי,0.6,8,6 * 100 גרם,17.9,526,56,?,4.8,30,18,0.5,?,6.6,13.25,1
1303,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197635,שוקולד מריר פרה 6*100 גר,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,24.9,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,24.9,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1304,21/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,-3144600,שוק.מריר48% צ'וקטה6*100ג,3144600,שוק.מריר48% צ'וקטה6*100ג,צ'וקטה,לא מותג פרטי,0.6,10,6 * 100 גרם,17.9,500,55,12,5.5,27,17,0.5,2.5,7.5,12.75,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197635,שוקולד מריר פרה 6*100 גר,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,17.9,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1305,21/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,-7.29607E+12,שוק.לבן שוויצרי 3*100 גר,7.29607E+12,שוק.לבן שוויצרי 3*100 גר,שופרסל,מותג פרטי,0.3,16,3 * 100 גרם,14.5,592,52,100,6.1,40,24,0.5,9,?,13,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,1,שוקולד ללא תוספות,7215,שוקולד מילקה 100-90 גרם,4.0257E+12,שוקולד לבן מילקה 100 גרם,מילקה,לא מותג פרטי,0.1,22,100 גרם,14.5,532,65,150,4.3,28,17,0.5,14,?,?,1
1305,21/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,-7.29607E+12,שוק.לבן שוויצרי 3*100 גר,7.29607E+12,שוק.לבן שוויצרי 3*100 גר,שופרסל,מותג פרטי,0.3,16,3 * 100 גרם,14.5,592,52,100,6.1,40,24,0.5,9,?,13,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,1,שוקולד ללא תוספות,19519,שוקולד חלב/מריר שופרסל 100 גרם,7.29607E+12,שוקולד לבן שוויצרי 100גר,שופרסל,מותג פרטי,0.1,26,100 גרם,5,592,52,100,6.1,40,24,0.5,9,?,13,0
1306,21/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197628,שוקולד חלב פרה 6*100 גרם,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,24.9,537,53,101,8.8,32,19.3,0.5,28,?,13.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוקולד חלב פרה 3*100גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,24.9,537,53,101,8.8,32,19.3,0.5,28,?,13.25,1
1307,26/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוקולד חלב פרה 3*100גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,15.2,537,53,101,8.8,32,19.3,0.5,28,?,13.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,10,514,51,?,5.3,31,19.2,0.5,?,?,12.25,0
1308,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוקולד חלב פרה 3*100גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,15.2,537,53,101,8.8,32,19.3,0.5,28,?,13.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,24918,שלישיית שוקולד חלב/מריר שופרסל 100 גרם,7.29607E+12,שוקולד חלב 3*100 גרם,שופרסל,מותג פרטי,0.3,16,3 * 100 גרם,10,557,55,80,6.6,34,21,0.5,14,2.2,13.5,0
1309,25/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,15.2,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,2,שוקולד עם תוספות,3119,שוקולד פרה 85-100 גרם,180212,שוקולד מריר אגוז 100 גרם,פרה,לא מותג פרטי,0.1,12,100 גרם,4,562,42,?,6.8,39,18.6,0.5,5.5,?,9.75,0
1310,25/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,10,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,15.2,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1311,21/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197635,שוקולד מריר פרה 6*100 גר,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1312,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,37743,שוקולד מריר ורד הגליל 5 * 100 גרם,7.29011E+12,טבלאות שוקולד מריר5*100ג,ורד הגליל,לא מותג פרטי,0.5,20,5 * 100 גרם,16.9,536,64.4,?,5.8,28.3,18.6,0.5,?,?,14,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוקולד חלב פרה 3*100גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,10,537,53,101,8.8,32,19.3,0.5,28,?,13.25,0
1313,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוקולד חלב פרה 3*100גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,10,537,53,101,8.8,32,19.3,0.5,28,?,13.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197628,שוקולד חלב פרה 6*100 גרם,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,15.2,537,53,101,8.8,32,19.3,0.5,28,?,13.25,1
1314,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,24918,שלישיית שוקולד חלב/מריר שופרסל 100 גרם,7.29607E+12,שוקולד מריר 3*100 גרם,שופרסל,מותג פרטי,0.3,16,3 * 100 גרם,10,526,56,?,4.8,30,18,0.5,?,6.6,13.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,1,שוקולד ללא תוספות,19519,שוקולד חלב/מריר שופרסל 100 גרם,7.29607E+12,שוקולד מריר שוויצרי100ג,שופרסל,מותג פרטי,0.1,26,100 גרם,5,526,56,?,4.8,30.5,18,0.5,?,6.6,13.25,0
1315,24/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,15.2,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוקולד חלב פרה 3*100גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,10,537,53,101,8.8,32,19.3,0.5,28,?,13.25,0
1316,24/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197628,שוקולד חלב פרה 6*100 גרם,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,24.9,537,53,101,8.8,32,19.3,0.5,28,?,13.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוקולד חלב פרה 3*100גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,24.9,537,53,101,8.8,32,19.3,0.5,28,?,13.25,1
1317,24/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197635,שוקולד מריר פרה 6*100 גר,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,24.9,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,24.9,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1318,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197635,שוקולד מריר פרה 6*100 גר,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,24.9,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,26129,שוקולד חלב/מריר שופרסל 6 * 100 גרם,7.29607E+12,שוק.מריר שוויצרי 6*100ג,שופרסל,מותג פרטי,0.6,8,6 * 100 גרם,19.9,526,56,?,4.8,30,18,0.5,?,6.6,13.25,0
1319,24/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,-3144068,שוק.מריר60% צ'וקטה3*100ג,3144068,שוק.מריר60% צ'וקטה3*100ג,צ'וקטה,לא מותג פרטי,0.3,20,3 * 100 גרם,9.9,509,44.7,5,9.2,30.2,18.3,0.5,2.5,10.8,10,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,-3144600,שוק.מריר48% צ'וקטה6*100ג,3144600,שוק.מריר48% צ'וקטה6*100ג,צ'וקטה,לא מותג פרטי,0.6,10,6 * 100 גרם,17.9,500,55,12,5.5,27,17,0.5,2.5,7.5,12.75,0
1320,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197635,שוקולד מריר פרה 6*100 גר,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,24.9,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,24.9,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1321,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,26129,שוקולד חלב/מריר שופרסל 6 * 100 גרם,7.29607E+12,שוק.מריר שוויצרי 6*100ג,שופרסל,מותג פרטי,0.6,8,6 * 100 גרם,19.9,526,56,?,4.8,30,18,0.5,?,6.6,13.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,24918,שלישיית שוקולד חלב/מריר שופרסל 100 גרם,7.29607E+12,שוקולד מריר 3*100 גרם,שופרסל,מותג פרטי,0.3,16,3 * 100 גרם,23.9,526,56,?,4.8,30,18,0.5,?,6.6,13.25,1
1322,30/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,26129,שוקולד חלב/מריר שופרסל 6 * 100 גרם,7.29607E+12,שוק.מריר שוויצרי 6*100ג,שופרסל,מותג פרטי,0.6,8,6 * 100 גרם,19.9,526,56,?,4.8,30,18,0.5,?,6.6,13.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197635,שוקולד מריר פרה 6*100 גר,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,23.9,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1323,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוקולד חלב פרה 3*100גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,10,537,53,101,8.8,32,19.3,0.5,28,?,13.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197628,שוקולד חלב פרה 6*100 גרם,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,15.2,537,53,101,8.8,32,19.3,0.5,28,?,13.25,1
1324,21/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,23107,שוקולד חלב/מריר פרה 3 * 100 גרם,7.2901E+12,שוק.פרה מריר 3*100 גרם,פרה,לא מותג פרטי,0.3,8,3 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
1325,22/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,-7.29607E+12,שוק.מריר60%שופרסל 2*100ג,7.29607E+12,שוק.מריר60%שופרסל 2*100ג,שופרסל,מותג פרטי,0.2,24,2 * 100 גרם,12.5,547,43,10,7.3,36,21,0.5,?,11,9.75,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,24918,שלישיית שוקולד חלב/מריר שופרסל 100 גרם,7.29607E+12,שוקולד מריר 3*100 גרם,שופרסל,מותג פרטי,0.3,16,3 * 100 גרם,10,526,56,?,4.8,30,18,0.5,?,6.6,13.25,0
1326,25/03/2021,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,2900,שוקולד פרה 4 * 100 גרם,178134,שוקולד פרה מריר 4*100 ג,פרה,לא מותג פרטי,0.4,6,4 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,10,10-מזון יבש,6,מתוקים,699,טבלאות שוקולד,4,מאגדות שוקולד,3250,שוקולד פרה 6 * 100 גרם,5197635,שוקולד מריר פרה 6*100 גר,פרה,לא מותג פרטי,0.6,10,6 * 100 גרם,19.6,514,51,?,5.3,31,19.2,0.5,?,?,12.25,1
